x-axis,1,2,F1
second,Volt,Volt,Volt
+156.50000E-06,+14.97379121966E+00,+15.08404510803E+00,+110.20183391E-03
+156.55000E-06,+14.97473424102E+00,+15.08445580631E+00,+109.67127707E-03
+156.60000E-06,+14.97626909646E+00,+15.08842706101E+00,+112.10565917E-03
+156.65000E-06,+14.97748379629E+00,+15.08682805806E+00,+109.29391112E-03
+156.70000E-06,+14.97830286742E+00,+15.08870921929E+00,+110.35446392E-03
+156.75000E-06,+14.97927498925E+00,+15.08911646299E+00,+109.78918739E-03
+156.80000E-06,+14.97963718097E+00,+15.08634958659E+00,+106.66212657E-03
+156.85000E-06,+14.98142851489E+00,+15.08899328841E+00,+107.51519055E-03
+156.90000E-06,+14.98207515714E+00,+15.08995066929E+00,+107.82484718E-03
+156.95000E-06,+14.98342681443E+00,+15.09206247391E+00,+108.58410997E-03
+157.00000E-06,+14.98450121301E+00,+15.09474885707E+00,+110.19555338E-03
+157.05000E-06,+14.98586587001E+00,+15.09550595535E+00,+109.58844528E-03
+157.10000E-06,+14.98712950453E+00,+15.09595109915E+00,+108.77030420E-03
+157.15000E-06,+14.98787601295E+00,+15.09669588971E+00,+108.76977204E-03
+157.20000E-06,+14.98873658576E+00,+15.09437005051E+00,+105.58373848E-03
+157.25000E-06,+14.99001202525E+00,+15.09741369641E+00,+107.35028378E-03
+157.30000E-06,+14.99081043525E+00,+15.09643201287E+00,+105.57214376E-03
+157.35000E-06,+14.99165754628E+00,+15.09964827385E+00,+107.93931260E-03
+157.40000E-06,+14.99307933685E+00,+15.10006900645E+00,+106.93924322E-03
+157.45000E-06,+14.99427109083E+00,+15.10082444190E+00,+106.50297227E-03
+157.50000E-06,+14.99536242688E+00,+15.10328955795E+00,+107.87742876E-03
+157.55000E-06,+14.99636658514E+00,+15.10462696275E+00,+108.21025408E-03
+157.60000E-06,+14.99732693140E+00,+15.10480989331E+00,+107.43287662E-03
+157.65000E-06,+14.99813197543E+00,+15.10280444944E+00,+104.62291079E-03
+157.70000E-06,+14.99921657946E+00,+15.10320077688E+00,+103.93441561E-03
+157.75000E-06,+15.00025568376E+00,+15.10389112259E+00,+103.58612516E-03
+157.80000E-06,+15.00123059382E+00,+15.10703604725E+00,+105.75498180E-03
+157.85000E-06,+15.00203817733E+00,+15.10672583777E+00,+104.63803032E-03
+157.90000E-06,+15.00363151487E+00,+15.10866575773E+00,+104.98412898E-03
+157.95000E-06,+15.00471328393E+00,+15.10850997082E+00,+103.74787251E-03
+158.00000E-06,+15.00564390785E+00,+15.10935349084E+00,+103.66032056E-03
+158.05000E-06,+15.00688206835E+00,+15.11034873640E+00,+103.41732277E-03
+158.10000E-06,+15.00775703837E+00,+15.11146711207E+00,+103.66030357E-03
+158.15000E-06,+15.00907763461E+00,+15.11253698721E+00,+103.41082591E-03
+158.20000E-06,+15.00980345853E+00,+15.11420544882E+00,+104.35216806E-03
+158.25000E-06,+15.01127761728E+00,+15.11474705697E+00,+103.42031391E-03
+158.30000E-06,+15.01226649188E+00,+15.11608289542E+00,+103.76750067E-03
+158.35000E-06,+15.01389482445E+00,+15.11693905559E+00,+102.99590135E-03
+158.40000E-06,+15.01490011490E+00,+15.11700717402E+00,+102.05848786E-03
+158.45000E-06,+15.01618540178E+00,+15.11777666220E+00,+101.54273649E-03
+158.50000E-06,+15.01710837332E+00,+15.11724769495E+00,+100.09119471E-03
+158.55000E-06,+15.01806222727E+00,+15.12035603711E+00,+102.24459044E-03
+158.60000E-06,+15.01931468322E+00,+15.12187263749E+00,+102.50934948E-03
+158.65000E-06,+15.02100014711E+00,+15.12407516793E+00,+103.02696650E-03
+158.70000E-06,+15.02249349711E+00,+15.12523050450E+00,+102.68833257E-03
+158.75000E-06,+15.02308228593E+00,+15.12432862525E+00,+101.19836205E-03
+158.80000E-06,+15.02316905063E+00,+15.12569667652E+00,+102.48014085E-03
+158.85000E-06,+15.02065623231E+00,+15.12031649527E+00,+99.61201932E-03
+158.90000E-06,+15.01405431544E+00,+15.11501302103E+00,+100.91095101E-03
+158.95000E-06,+14.99817944177E+00,+15.09884342505E+00,+100.61541031E-03
+159.00000E-06,+14.98334216031E+00,+15.08117541215E+00,+97.78594663E-03
+159.05000E-06,+14.94409021938E+00,+15.04539204678E+00,+101.25361215E-03
+159.10000E-06,+14.91122944120E+00,+15.00927306122E+00,+97.99674757E-03
+159.15000E-06,+14.88981839809E+00,+14.98327573323E+00,+93.41146447E-03
+159.20000E-06,+14.87630524359E+00,+14.96738972546E+00,+91.04027826E-03
+159.25000E-06,+14.88737132002E+00,+14.97486849227E+00,+87.45528731E-03
+159.30000E-06,+14.90797692562E+00,+14.99413837476E+00,+86.12015195E-03
+159.35000E-06,+14.93038434571E+00,+15.01647048761E+00,+86.04286732E-03
+159.40000E-06,+14.95354552710E+00,+15.04037505676E+00,+86.78747254E-03
+159.45000E-06,+14.97239668957E+00,+15.06241836977E+00,+89.97680510E-03
+159.50000E-06,+14.98714563544E+00,+15.07929257601E+00,+92.10332087E-03
+159.55000E-06,+14.99715641184E+00,+15.09250689634E+00,+95.30559805E-03
+159.60000E-06,+15.00217948035E+00,+15.09974965587E+00,+97.52397177E-03
+159.65000E-06,+15.00423335540E+00,+15.10234527400E+00,+98.06547269E-03
+159.70000E-06,+15.00443012312E+00,+15.10249906491E+00,+98.02101714E-03
+159.75000E-06,+15.00191872115E+00,+15.09889088159E+00,+96.92515049E-03
+159.80000E-06,+14.99773217457E+00,+15.09494296997E+00,+97.16340586E-03
+159.85000E-06,+14.99369673090E+00,+15.09054903414E+00,+96.80634144E-03
+159.90000E-06,+14.98860118183E+00,+15.08496770344E+00,+96.31992867E-03
+159.95000E-06,+14.98321557110E+00,+15.07818888022E+00,+94.92722403E-03
+160.00000E-06,+14.97653418160E+00,+15.07153716633E+00,+94.95742245E-03
+160.05000E-06,+14.97052974615E+00,+15.06545054162E+00,+94.87521410E-03
+160.10000E-06,+14.96438041139E+00,+15.05995030569E+00,+95.52375087E-03
+160.15000E-06,+14.95843803246E+00,+15.05414507719E+00,+95.66088482E-03
+160.20000E-06,+14.95236114283E+00,+15.04936073034E+00,+96.95315805E-03
+160.25000E-06,+14.94663124569E+00,+15.04471205726E+00,+98.03483365E-03
+160.30000E-06,+14.94075415549E+00,+15.04022206562E+00,+99.42121392E-03
+160.35000E-06,+14.93614864315E+00,+15.03598657001E+00,+99.78974005E-03
+160.40000E-06,+14.93061713134E+00,+15.03142483954E+00,+100.76070251E-03
+160.45000E-06,+14.92579023959E+00,+15.02620645735E+00,+100.36928966E-03
+160.50000E-06,+14.92103433063E+00,+15.02146912834E+00,+100.38720510E-03
+160.55000E-06,+14.91641006197E+00,+15.01630580608E+00,+99.84814899E-03
+160.60000E-06,+14.91150248702E+00,+15.01206611342E+00,+100.51695073E-03
+160.65000E-06,+14.90716442143E+00,+15.00750078439E+00,+100.28920654E-03
+160.70000E-06,+14.90294828818E+00,+15.00326770390E+00,+100.27147579E-03
+160.75000E-06,+14.89865156370E+00,+14.99913725670E+00,+100.43846619E-03
+160.80000E-06,+14.89462641442E+00,+14.99558190739E+00,+100.90748900E-03
+160.85000E-06,+14.89084125540E+00,+14.99227048233E+00,+101.38110961E-03
+160.90000E-06,+14.88691868138E+00,+14.98895544892E+00,+101.98845748E-03
+160.95000E-06,+14.88360158714E+00,+14.98564548092E+00,+101.99479016E-03
+161.00000E-06,+14.88027778123E+00,+14.98306849324E+00,+102.74240961E-03
+161.05000E-06,+14.87647212012E+00,+14.98026493559E+00,+103.74380158E-03
+161.10000E-06,+14.87329088207E+00,+14.97751156770E+00,+104.17175690E-03
+161.15000E-06,+14.87009875792E+00,+14.97453128085E+00,+104.38311414E-03
+161.20000E-06,+14.86723015954E+00,+14.97116808160E+00,+103.88827979E-03
+161.25000E-06,+14.86368421666E+00,+14.96838761227E+00,+104.65353788E-03
+161.30000E-06,+14.86097376227E+00,+14.96572234855E+00,+104.69923353E-03
+161.35000E-06,+14.85808146879E+00,+14.96291484562E+00,+104.78450696E-03
+161.40000E-06,+14.85519069945E+00,+14.96033314755E+00,+105.09254087E-03
+161.45000E-06,+14.85255871817E+00,+14.95748079391E+00,+104.87322025E-03
+161.50000E-06,+14.84957232569E+00,+14.95437781565E+00,+104.75587853E-03
+161.55000E-06,+14.84711891360E+00,+14.95319744979E+00,+106.02927255E-03
+161.60000E-06,+14.84432176008E+00,+14.95021080932E+00,+105.83915588E-03
+161.65000E-06,+14.84209803634E+00,+14.94828282774E+00,+106.13460517E-03
+161.70000E-06,+14.83919702915E+00,+14.94644792152E+00,+107.20001970E-03
+161.75000E-06,+14.83709617546E+00,+14.94508452409E+00,+107.93761089E-03
+161.80000E-06,+14.83445730613E+00,+14.94258939550E+00,+108.08140085E-03
+161.85000E-06,+14.83223046173E+00,+14.94057043784E+00,+108.28847025E-03
+161.90000E-06,+14.82944869966E+00,+14.93792099071E+00,+108.42062248E-03
+161.95000E-06,+14.82742680753E+00,+14.93538038727E+00,+107.90311269E-03
+162.00000E-06,+14.82443567905E+00,+14.93246348586E+00,+107.97671992E-03
+162.05000E-06,+14.82240904489E+00,+14.93117888416E+00,+108.71817368E-03
+162.10000E-06,+14.81981604313E+00,+14.92910272282E+00,+109.23502897E-03
+162.15000E-06,+14.81761929117E+00,+14.92795834774E+00,+110.28652936E-03
+162.20000E-06,+14.81538132247E+00,+14.92679895810E+00,+111.36673939E-03
+162.25000E-06,+14.81316621067E+00,+14.92542613163E+00,+112.20656332E-03
+162.30000E-06,+14.81146201383E+00,+14.92339712908E+00,+111.88324300E-03
+162.35000E-06,+14.80907145274E+00,+14.92128009322E+00,+112.15588337E-03
+162.40000E-06,+14.80716198175E+00,+14.91879621557E+00,+111.58245257E-03
+162.45000E-06,+14.80467256381E+00,+14.91557834904E+00,+110.85486430E-03
+162.50000E-06,+14.80253842165E+00,+14.91402469731E+00,+111.43525393E-03
+162.55000E-06,+14.80050333609E+00,+14.91406176072E+00,+113.50666140E-03
+162.60000E-06,+14.79825709616E+00,+14.91185760965E+00,+113.54797346E-03
+162.65000E-06,+14.79671264206E+00,+14.91150861286E+00,+114.74277068E-03
+162.70000E-06,+14.79409827212E+00,+14.90793018580E+00,+113.77903165E-03
+162.75000E-06,+14.79231126189E+00,+14.90638767043E+00,+114.02403888E-03
+162.80000E-06,+14.79002293987E+00,+14.90494359357E+00,+114.86657164E-03
+162.85000E-06,+14.78823108434E+00,+14.90140422969E+00,+113.12061687E-03
+162.90000E-06,+14.78569603928E+00,+14.89884915819E+00,+113.10056694E-03
+162.95000E-06,+14.78338723403E+00,+14.89625205736E+00,+112.81195460E-03
+163.00000E-06,+14.78153243628E+00,+14.89570056789E+00,+114.11554667E-03
+163.05000E-06,+14.77976991262E+00,+14.89650971173E+00,+116.68572653E-03
+163.10000E-06,+14.77815374080E+00,+14.89563246228E+00,+117.42380817E-03
+163.15000E-06,+14.77589299661E+00,+14.89460339457E+00,+118.65683091E-03
+163.20000E-06,+14.77423905735E+00,+14.89295857078E+00,+118.66559902E-03
+163.25000E-06,+14.77234244285E+00,+14.88998524359E+00,+117.58774332E-03
+163.30000E-06,+14.77020822607E+00,+14.88719694700E+00,+116.93508243E-03
+163.35000E-06,+14.76772434087E+00,+14.88399737775E+00,+116.21968619E-03
+163.40000E-06,+14.76583738231E+00,+14.88212697599E+00,+116.23570680E-03
+163.45000E-06,+14.76388517270E+00,+14.88013601903E+00,+116.19791745E-03
+163.50000E-06,+14.76164217930E+00,+14.87948156761E+00,+117.78461491E-03
+163.55000E-06,+14.76028823881E+00,+14.87920726749E+00,+118.86420466E-03
+163.60000E-06,+14.75822664052E+00,+14.87814337963E+00,+119.86111027E-03
+163.65000E-06,+14.75674212105E+00,+14.87720473095E+00,+120.40787440E-03
+163.70000E-06,+14.75432497562E+00,+14.87572087029E+00,+121.34003124E-03
+163.75000E-06,+14.75258790865E+00,+14.87245861135E+00,+119.81602131E-03
+163.80000E-06,+14.75099000094E+00,+14.87054931825E+00,+119.50528302E-03
+163.85000E-06,+14.74854274196E+00,+14.86739394092E+00,+118.79668682E-03
+163.90000E-06,+14.74619718386E+00,+14.86395942344E+00,+117.70787696E-03
+163.95000E-06,+14.74454263931E+00,+14.86498700620E+00,+120.38849128E-03
+164.00000E-06,+14.74324631858E+00,+14.86457671723E+00,+121.27515615E-03
+164.05000E-06,+14.74105177143E+00,+14.86593165271E+00,+124.82314865E-03
+164.10000E-06,+14.73925694600E+00,+14.86562209374E+00,+126.30726510E-03
+164.15000E-06,+14.73753535943E+00,+14.86058471018E+00,+122.99316524E-03
+164.20000E-06,+14.73578806968E+00,+14.85919016804E+00,+123.34525836E-03
+164.25000E-06,+14.73328077507E+00,+14.85381586175E+00,+120.47915179E-03
+164.30000E-06,+14.73107770341E+00,+14.85148408804E+00,+120.35155108E-03
+164.35000E-06,+14.72963581026E+00,+14.85004855906E+00,+120.35743457E-03
+164.40000E-06,+14.72717879208E+00,+14.84939011863E+00,+122.15441723E-03
+164.45000E-06,+14.72578814924E+00,+14.85082515087E+00,+124.98078137E-03
+164.50000E-06,+14.72403662701E+00,+14.85031252257E+00,+126.21823927E-03
+164.55000E-06,+14.72224344482E+00,+14.84979964930E+00,+127.49823503E-03
+164.60000E-06,+14.72073050179E+00,+14.84728975942E+00,+126.50222040E-03
+164.65000E-06,+14.71841901684E+00,+14.84349261604E+00,+125.01628623E-03
+164.70000E-06,+14.71627330489E+00,+14.84128874990E+00,+124.95906348E-03
+164.75000E-06,+14.71440593785E+00,+14.83883061461E+00,+124.36757860E-03
+164.80000E-06,+14.71253511170E+00,+14.83755645655E+00,+124.96421431E-03
+164.85000E-06,+14.71104752963E+00,+14.83891137168E+00,+127.80548541E-03
+164.90000E-06,+14.70918002238E+00,+14.83673480447E+00,+127.49678422E-03
+164.95000E-06,+14.70755325089E+00,+14.83691996547E+00,+129.30817239E-03
+165.00000E-06,+14.70562350019E+00,+14.83461895204E+00,+128.93684930E-03
+165.05000E-06,+14.70419542685E+00,+14.83158193263E+00,+127.32746668E-03
+165.10000E-06,+14.70218133409E+00,+14.82962604910E+00,+127.38593152E-03
+165.15000E-06,+14.69988140837E+00,+14.82652554023E+00,+126.58633882E-03
+165.20000E-06,+14.69821631391E+00,+14.82594106078E+00,+127.66630697E-03
+165.25000E-06,+14.69645740011E+00,+14.82479429470E+00,+128.27831077E-03
+165.30000E-06,+14.69498197727E+00,+14.82501516909E+00,+129.97435893E-03
+165.35000E-06,+14.69306129907E+00,+14.82451065524E+00,+131.38870293E-03
+165.40000E-06,+14.69136446290E+00,+14.82315425592E+00,+131.72914966E-03
+165.45000E-06,+14.68987918965E+00,+14.82179834655E+00,+131.85917842E-03
+165.50000E-06,+14.68830400844E+00,+14.81851507446E+00,+130.15073878E-03
+165.55000E-06,+14.68633313446E+00,+14.81554886748E+00,+129.15674754E-03
+165.60000E-06,+14.68425994980E+00,+14.81350293728E+00,+129.18518589E-03
+165.65000E-06,+14.68206333277E+00,+14.81175072610E+00,+129.62875341E-03
+165.70000E-06,+14.68081033259E+00,+14.81201707382E+00,+131.14702059E-03
+165.75000E-06,+14.67907595661E+00,+14.81132779471E+00,+132.19130458E-03
+165.80000E-06,+14.67796462201E+00,+14.81138694541E+00,+133.36141996E-03
+165.85000E-06,+14.67621234525E+00,+14.81020594336E+00,+133.93290389E-03
+165.90000E-06,+14.67407285953E+00,+14.80797059405E+00,+133.83702611E-03
+165.95000E-06,+14.67237767866E+00,+14.80491499846E+00,+132.47605507E-03
+166.00000E-06,+14.67046805692E+00,+14.80153685776E+00,+131.00869249E-03
+166.05000E-06,+14.66839912736E+00,+14.79985564595E+00,+131.39594477E-03
+166.10000E-06,+14.66645150828E+00,+14.79899713474E+00,+132.48496697E-03
+166.15000E-06,+14.66472931642E+00,+14.79861843899E+00,+133.82813788E-03
+166.20000E-06,+14.66317029551E+00,+14.79978183724E+00,+136.55080338E-03
+166.25000E-06,+14.66196242569E+00,+14.79883840657E+00,+136.81343332E-03
+166.30000E-06,+14.66081459754E+00,+14.79819326661E+00,+137.31620502E-03
+166.35000E-06,+14.65888351415E+00,+14.79564105495E+00,+136.69599527E-03
+166.40000E-06,+14.65708475022E+00,+14.79111780951E+00,+133.97233378E-03
+166.45000E-06,+14.65457505406E+00,+14.78828189884E+00,+133.64615896E-03
+166.50000E-06,+14.65193106882E+00,+14.78435308652E+00,+132.36235759E-03
+166.55000E-06,+14.65028115776E+00,+14.78359637643E+00,+133.25568069E-03
+166.60000E-06,+14.64947965500E+00,+14.78714677868E+00,+137.60512417E-03
+166.65000E-06,+14.64787479818E+00,+14.78734832160E+00,+139.41053145E-03
+166.70000E-06,+14.64729075367E+00,+14.78941213751E+00,+142.05716718E-03
+166.75000E-06,+14.64550696208E+00,+14.78501149303E+00,+139.44111014E-03
+166.80000E-06,+14.64400539058E+00,+14.78297664567E+00,+138.90919719E-03
+166.85000E-06,+14.64145773402E+00,+14.77934985828E+00,+137.82885157E-03
+166.90000E-06,+14.63966082966E+00,+14.77377407164E+00,+134.05247772E-03
+166.95000E-06,+14.63732754914E+00,+14.77249607910E+00,+135.10706523E-03
+167.00000E-06,+14.63547940426E+00,+14.77209012210E+00,+136.54903429E-03
+167.05000E-06,+14.63416448324E+00,+14.77359786480E+00,+139.37049663E-03
+167.10000E-06,+14.63322622502E+00,+14.77600751916E+00,+142.71723831E-03
+167.15000E-06,+14.63173632883E+00,+14.77574463054E+00,+143.94348212E-03
+167.20000E-06,+14.63039719486E+00,+14.77424152811E+00,+143.78091960E-03
+167.25000E-06,+14.62859030667E+00,+14.77113171683E+00,+142.47673009E-03
+167.30000E-06,+14.62655376632E+00,+14.76694853060E+00,+140.33204352E-03
+167.35000E-06,+14.62458902134E+00,+14.76374880305E+00,+139.09659226E-03
+167.40000E-06,+14.62260604842E+00,+14.75982313174E+00,+137.15465572E-03
+167.45000E-06,+14.62151056583E+00,+14.76344739773E+00,+141.87336655E-03
+167.50000E-06,+14.61977830572E+00,+14.75784101739E+00,+138.00020154E-03
+167.55000E-06,+14.61832504178E+00,+14.76287944418E+00,+144.48958788E-03
+167.60000E-06,+14.61690460500E+00,+14.76142963858E+00,+144.45941501E-03
+167.65000E-06,+14.61505770914E+00,+14.75949768307E+00,+144.37540195E-03
+167.70000E-06,+14.61363130618E+00,+14.76011636382E+00,+146.41968184E-03
+167.75000E-06,+14.61128004949E+00,+14.75023473195E+00,+138.89286721E-03
+167.80000E-06,+14.60940531198E+00,+14.75243226256E+00,+142.96207527E-03
+167.85000E-06,+14.60797248379E+00,+14.74837457180E+00,+140.33951587E-03
+167.90000E-06,+14.60589795514E+00,+14.74806244319E+00,+142.10097796E-03
+167.95000E-06,+14.60467758086E+00,+14.75097928883E+00,+146.23728420E-03
+168.00000E-06,+14.60335876128E+00,+14.74907143395E+00,+145.64806260E-03
+168.05000E-06,+14.60160009095E+00,+14.74901162747E+00,+147.34590633E-03
+168.10000E-06,+14.60064763602E+00,+14.74807951105E+00,+147.36711467E-03
+168.15000E-06,+14.59840951958E+00,+14.74473024996E+00,+146.25560067E-03
+168.20000E-06,+14.59783806245E+00,+14.74446735531E+00,+146.56357562E-03
+168.25000E-06,+14.59591569503E+00,+14.74273189238E+00,+146.75114847E-03
+168.30000E-06,+14.59377929755E+00,+14.73938053578E+00,+145.53582213E-03
+168.35000E-06,+14.59250963655E+00,+14.73915151755E+00,+146.57666954E-03
+168.40000E-06,+14.59062909945E+00,+14.73682006419E+00,+146.12520768E-03
+168.45000E-06,+14.58934528696E+00,+14.73703378821E+00,+147.62194742E-03
+168.50000E-06,+14.58786287507E+00,+14.73527478320E+00,+147.34704236E-03
+168.55000E-06,+14.58616852184E+00,+14.73391356269E+00,+147.67871231E-03
+168.60000E-06,+14.58455166182E+00,+14.73313716535E+00,+148.51864464E-03
+168.65000E-06,+14.58290711467E+00,+14.73162974602E+00,+148.65671797E-03
+168.70000E-06,+14.58139740988E+00,+14.73053085936E+00,+149.06719696E-03
+168.75000E-06,+14.57987452146E+00,+14.72970033226E+00,+149.75944747E-03
+168.80000E-06,+14.57816279509E+00,+14.72885674063E+00,+150.62773951E-03
+168.85000E-06,+14.57657072617E+00,+14.72742082647E+00,+150.78200748E-03
+168.90000E-06,+14.57510043055E+00,+14.72512567519E+00,+149.95944051E-03
+168.95000E-06,+14.57319323297E+00,+14.72256358599E+00,+149.30421680E-03
+169.00000E-06,+14.57203655016E+00,+14.72345984504E+00,+151.35496671E-03
+169.05000E-06,+14.56987565631E+00,+14.72152326207E+00,+151.58001449E-03
+169.10000E-06,+14.56874815160E+00,+14.72197545221E+00,+153.15869256E-03
+169.15000E-06,+14.56698897623E+00,+14.72367322685E+00,+156.61451915E-03
+169.20000E-06,+14.56037470791E+00,+14.71419852359E+00,+153.75509787E-03
+169.25000E-06,+14.55060360369E+00,+14.70450425678E+00,+153.83253473E-03
+169.30000E-06,+14.53860853828E+00,+14.68993216825E+00,+151.25662573E-03
+169.35000E-06,+14.52684474265E+00,+14.67829636462E+00,+151.38368198E-03
+169.40000E-06,+14.52001647970E+00,+14.67328036959E+00,+153.19522928E-03
+169.45000E-06,+14.51756601866E+00,+14.66988177354E+00,+152.24780594E-03
+169.50000E-06,+14.51538572400E+00,+14.66808237040E+00,+152.62876609E-03
+169.55000E-06,+14.51471759447E+00,+14.66737945464E+00,+152.59337044E-03
+169.60000E-06,+14.51480964016E+00,+14.66846847205E+00,+153.59020387E-03
+169.65000E-06,+14.51478869561E+00,+14.66959913661E+00,+154.74210509E-03
+169.70000E-06,+14.51586152331E+00,+14.66962731822E+00,+153.69751406E-03
+169.75000E-06,+14.50869731303E+00,+14.67540314399E+00,+166.63281089E-03
+169.80000E-06,+14.51971528468E+00,+14.68169863610E+00,+161.91222574E-03
+169.85000E-06,+14.51963099162E+00,+14.68540669992E+00,+165.70302291E-03
+169.90000E-06,+14.52701377123E+00,+14.69435934130E+00,+167.27233217E-03
+169.95000E-06,+14.53842961029E+00,+14.70134295171E+00,+162.84084535E-03
+170.00000E-06,+14.54370833867E+00,+14.70971240036E+00,+165.93100171E-03
+170.05000E-06,+14.55468798131E+00,+14.71734539150E+00,+162.58472586E-03
+170.10000E-06,+14.56305060673E+00,+14.72364425000E+00,+160.52333656E-03
+170.15000E-06,+14.57018277529E+00,+14.73031175184E+00,+160.05885988E-03
+170.20000E-06,+14.57744987515E+00,+14.73735318251E+00,+159.83222864E-03
+170.25000E-06,+14.58385651603E+00,+14.74431470714E+00,+160.38681621E-03
+170.30000E-06,+14.59003736109E+00,+14.75141415483E+00,+161.30504534E-03
+170.35000E-06,+14.59607998233E+00,+14.75663723834E+00,+160.48632851E-03
+170.40000E-06,+14.60203008149E+00,+14.76336206747E+00,+161.26063959E-03
+170.45000E-06,+14.60716760861E+00,+14.76871807497E+00,+161.47947176E-03
+170.50000E-06,+14.61251779541E+00,+14.77313772453E+00,+160.54854727E-03
+170.55000E-06,+14.61725016304E+00,+14.77811113471E+00,+160.79086455E-03
+170.60000E-06,+14.62279302001E+00,+14.78278455365E+00,+159.92046087E-03
+170.65000E-06,+14.62693946847E+00,+14.78737579164E+00,+160.36505790E-03
+170.70000E-06,+14.63158211280E+00,+14.79145371764E+00,+159.80058505E-03
+170.75000E-06,+14.63569086317E+00,+14.79537646202E+00,+159.61427821E-03
+170.80000E-06,+14.63953639099E+00,+14.79933447732E+00,+159.72731661E-03
+170.85000E-06,+14.64340883557E+00,+14.80274228683E+00,+159.26315025E-03
+170.90000E-06,+14.64676708022E+00,+14.80558587024E+00,+158.74877621E-03
+170.95000E-06,+14.65080660787E+00,+14.80911002282E+00,+158.23333997E-03
+171.00000E-06,+14.65375701862E+00,+14.81201826103E+00,+158.19110750E-03
+171.05000E-06,+14.65715836220E+00,+14.81597710171E+00,+158.74827945E-03
+171.10000E-06,+14.66042743005E+00,+14.81875715345E+00,+158.26002469E-03
+171.15000E-06,+14.66360453210E+00,+14.82245765006E+00,+158.78371224E-03
+171.20000E-06,+14.66669082391E+00,+14.82544588929E+00,+158.68604955E-03
+171.25000E-06,+14.66969594483E+00,+14.82787748169E+00,+158.11208682E-03
+171.30000E-06,+14.67276997940E+00,+14.83037115774E+00,+157.53213748E-03
+171.35000E-06,+14.67507521476E+00,+14.83238383867E+00,+157.23865685E-03
+171.40000E-06,+14.67805194300E+00,+14.83473505466E+00,+156.61254579E-03
+171.45000E-06,+14.68067685910E+00,+14.83707881575E+00,+156.33248147E-03
+171.50000E-06,+14.68318927339E+00,+14.83975042404E+00,+156.49169917E-03
+171.55000E-06,+14.68561581093E+00,+14.84257778533E+00,+156.89190826E-03
+171.60000E-06,+14.68857874876E+00,+14.84491473978E+00,+156.26763005E-03
+171.65000E-06,+14.69071495100E+00,+14.84711245432E+00,+156.32905076E-03
+171.70000E-06,+14.69370947074E+00,+14.84930100514E+00,+155.52332155E-03
+171.75000E-06,+14.69595987683E+00,+14.85055922601E+00,+154.53044971E-03
+171.80000E-06,+14.69801081741E+00,+14.85255655242E+00,+154.47786907E-03
+171.85000E-06,+14.70024214454E+00,+14.85410880287E+00,+153.79836173E-03
+171.90000E-06,+14.70285108123E+00,+14.85659903716E+00,+153.67937830E-03
+171.95000E-06,+14.70490048335E+00,+14.85972922088E+00,+154.76083980E-03
+172.00000E-06,+14.70712866646E+00,+14.86239468812E+00,+155.19787940E-03
+172.05000E-06,+14.70899656794E+00,+14.86399176667E+00,+154.92731867E-03
+172.10000E-06,+14.71163899511E+00,+14.86560105421E+00,+153.89453295E-03
+172.15000E-06,+14.71366844465E+00,+14.86780607741E+00,+154.07002017E-03
+172.20000E-06,+14.71591187449E+00,+14.86920943125E+00,+153.22953401E-03
+172.25000E-06,+14.71745836153E+00,+14.87045770372E+00,+152.93113963E-03
+172.30000E-06,+14.71995940353E+00,+14.87200552872E+00,+151.97894152E-03
+172.35000E-06,+14.72255869484E+00,+14.87408299184E+00,+151.45706830E-03
+172.40000E-06,+14.72382784855E+00,+14.87565338881E+00,+151.75817058E-03
+172.45000E-06,+14.72581785273E+00,+14.87831307757E+00,+152.42742924E-03
+172.50000E-06,+14.72800676160E+00,+14.88025955392E+00,+152.18595057E-03
+172.55000E-06,+14.72994627452E+00,+14.88148334585E+00,+151.46969886E-03
+172.60000E-06,+14.73228572549E+00,+14.88364057858E+00,+151.28709485E-03
+172.65000E-06,+14.73417265315E+00,+14.88543291955E+00,+151.19230657E-03
+172.70000E-06,+14.73583775967E+00,+14.88721574780E+00,+151.31046311E-03
+172.75000E-06,+14.73808454761E+00,+14.88881203489E+00,+150.66034346E-03
+172.80000E-06,+14.73984347648E+00,+14.89019422181E+00,+150.28297294E-03
+172.85000E-06,+14.74175371406E+00,+14.89132460823E+00,+149.50429726E-03
+172.90000E-06,+14.74347726574E+00,+14.89292972359E+00,+149.38571591E-03
+172.95000E-06,+14.74567046136E+00,+14.89503122327E+00,+149.29440687E-03
+173.00000E-06,+14.74736500303E+00,+14.89661871448E+00,+149.18712317E-03
+173.05000E-06,+14.74910428386E+00,+14.89788125301E+00,+148.71106244E-03
+173.10000E-06,+14.75065452925E+00,+14.89994199124E+00,+149.22108008E-03
+173.15000E-06,+14.75256995962E+00,+14.90158704417E+00,+148.95114444E-03
+173.20000E-06,+14.75453622196E+00,+14.90378246496E+00,+149.18049037E-03
+173.25000E-06,+14.75628491600E+00,+14.90467358473E+00,+148.32166805E-03
+173.30000E-06,+14.75814225098E+00,+14.90604760972E+00,+147.83917620E-03
+173.35000E-06,+14.75980393534E+00,+14.90743661836E+00,+147.56719900E-03
+173.40000E-06,+14.76134614165E+00,+14.90849247921E+00,+147.08018915E-03
+173.45000E-06,+14.76292173142E+00,+14.90984624859E+00,+146.85998880E-03
